dialogue_id,turn_id,speaker,utterance,emotion,annotation
161,8,Chandler,"I mean you can buy old arcade games like uh, like",neutral,4001000
161,9,Monica,No.,disgust,1000103
161,10,Chandler,"Okay so you mean no as in, ""Gee Chandler, what an interesting idea. Let's discuss it before we reject it completely.""",non-neutral,1001201
161,11,Monica,"Oh, I'm sorry. Of course I mean that. Interesting idea, umm, talk about it, but no.",disgust,1000004
161,12,Chandler,"So, that's it?",surprise,1000031
161,13,Monica,I just don't think arcade games go in the beautiful guest room. The beautiful guest room is gonna be filled with antiques.,neutral,3000101
161,14,Chandler,Which is why,neutral,4001000
161,15,Monica,What do you have against the beautiful guest room?,anger,1000310
161,16,Chandler,"I don't have anything against the beautiful guest room, especially since everybody we know lives about 30 seconds away!",non-neutral,1100102
161,17,Monica,Are you mocking me?,non-neutral,1000211
161,18,Chandler,"No, I'm not mocking you,  or you beautiful guest room.",neutral,4000001
162,0,Monica,"Y'know, I love doing crossword puzzles with you honey!",joy,0500000
162,1,Joey,"Aww, me too. Now let's finish this and go to bed.",joy,2300000
162,2,Monica,"Okay! There's only one left, three letter word, not dog but",neutral,4100000
162,3,Joey,Cat.,neutral,5000000
162,4,Monica,Yes! You are so smart!  I love you.,joy,0500000
162,5,Joey,I love you too.,joy,0500000
163,0,Chandler,"I never sucked, I actually didn't want you to know how good I was!",non-neutral,2000210
163,1,Monica,Why?,surprise,2000030
163,2,Chandler,I don't know.,neutral,4010000
163,3,Monica,This is so great! Now we can enter into doubles tournaments!,joy,0500000
163,4,Chandler,That's,neutral,5000000
164,0,Phoebe,Hey!,non-neutral,0200021
164,1,Monica,"Hey. Okay, I gave him another chance, but Tim has",neutral,4010000
164,2,Phoebe,But,neutral,4001000
164,3,Monica,"No! No-no! He is totally incompetent. I called the chef who recommended him to me. He said, ""Ha-ha! Gotcha!""",disgust,0000203
164,4,Phoebe,"Okay. Okay, but you can't fire him today.",neutral,4001000
164,5,Monica,Why not?!,non-neutral,1000220
164,6,Phoebe,Because I'm dumping him today.,non-neutral,2010101
164,7,Monica,What?! You said he was sweet!,surprise,0000050
164,8,Phoebe,He,neutral,5000000
164,9,Monica,Just don't pick up your phone.,neutral,4001000
164,10,Phoebe,"Then he comes over!  ""I'm so worried about you."" Uck! Be a man!",disgust,0001004
164,11,Monica,What? So now I'm not allowed to fire him?,surprise,0000050
164,12,Phoebe,"You can't fire him and dump him the same day, he'll kill himself.",non-neutral,0022001
164,13,Monica,"Okay well then, I'll fire him today and you go out with him for another week.",neutral,4000001
164,14,Phoebe,"Are you kidding?! Another week with that sip, I'll kill",disgust,0000113
164,15,Monica,"Okay well, then we'll both do it today and he'll just have to deal with it!",neutral,3000200
164,16,Phoebe,Okay. But the question is who's gonna go first. Cause whoever goes second is the bitch.,non-neutral,2002010
164,17,Phoebe,Really? That's the thing I'm worse at! You'll see.,non-neutral,2001020
165,0,Ticket Counter Attendant,This is the final boarding call for Flight 664 to Yemen.,neutral,5000000
165,1,Chandler,"Well, I-I guess I gotta go.",sadness,2030000
165,2,Janice,"Oh, my Bing-a-ling. I'll wait for you. Do you even know how long you're going to be gone?",sadness,1040000
165,3,Chandler,"Well, just until we find an energy source to replace fuel.",neutral,4010000
165,4,Janice,"Oh. Well, I'll right you everyday.  15 Yemen Road, Yemen.",neutral,3020000
165,5,Chandler,"Okay, good-bye. Good-bye.",sadness,2030000
165,6,Janice,Chandler?,neutral,3010010
165,7,Chandler,No!,non-neutral,2100110
165,8,Janice,Chandler!,non-neutral,1210010
165,9,Chandler,Janice!,non-neutral,1200020
165,10,Chandler,There you are!,surprise,0200030
165,11,Chandler,There you are!,surprise,0200030
165,12,Chandler,"I had to have one last kiss, and also-also you said that you were going to leave right after I got on the plane!",non-neutral,0210020
165,13,Janice,No! No! I wanna see you take-off.,neutral,3110000
165,14,Chandler,"Well, I then guess I'm going to Yemen! I'm going to Yemen!  When we get to Yemen, can I stay with you?",joy,1300010
166,0,Rachel,Hi!,joy,0500000
166,1,Joey,Hey.,neutral,4100000
166,2,Phoebe,"HeyOoh, how's Hilda? Is she working out?",neutral,3200000
166,3,Rachel,"Ohh, my new assistant is working out, yes.",neutral,3200000
166,4,Joey,Was she happy you gave her the job?,neutral,4100000
166,5,Rachel,"Oh, my-my new assistant was very happy that I hired my new assistant.",neutral,4100000
166,6,Joey,Hello?,neutral,4000010
166,7,Joey,Oh hey!,surprise,0200030
166,8,Joey,"Can you, can you hang on a second?",neutral,5000000
166,9,Joey,It's the producers over at Mac and C.H.E.E.S.E.,neutral,4000010
166,10,Joey,can you excuse me for a minute?,neutral,5000000
166,11,Joey,"Hey, funny you should call.",non-neutral,2100020
166,12,Joey,I was just looking over next week's script.,neutral,4000010
166,13,Joey,Canceled?!,surprise,0000050
166,14,Joey,Like they're taking it off the air?,surprise,0000050
166,15,Joey,Ohh.,neutral,3020000
166,16,Joey,"All right, see you Monday.",neutral,5000000
166,17,Joey,We're not even shootin' them anymore?!!,surprise,0000041
166,18,Joey,"All right, bye!",non-neutral,1220000
166,19,Joey,They canceled Mac and C.H.E.E.S.E!,non-neutral,0010220
166,20,Phoebe,Sorry.,sadness,2030000
166,21,Rachel,I'm sorry Joey.,sadness,1040000
166,22,Joey,Why would they do that?! It was a good show right?!,surprise,0000131
167,0,Rachel,It's so secluded up here.,neutral,3000020
167,1,Paul,I know. I like it up here.,joy,1400000
167,2,Rachel,I feel like we're the only two people in the world.  Oops. Sorry.,non-neutral,1210010
167,3,Paul,What's the matter honey? Did you see a little mouse?,non-neutral,2001020
167,4,Rachel,"No-no! Big bear! Big bear outside! I think I-Iwould youactually, would you go check on that?",fear,0003020
167,5,Paul,"Honey, we don't have any bears here.",neutral,5000000
167,6,Rachel,"Well, okay. Would-would you get me a",neutral,3002000
167,7,Paul,Okay. I'll be right back.,neutral,5000000
167,8,Rachel,Okay.  What?! What are you doing here?!,surprise,0000140
167,9,Ross,What are,neutral,4000010
167,10,Rachel,I came with Paul!,non-neutral,1100120
167,11,Ross,"Yeah, I recognize the ankles!",neutral,3000011
167,12,Rachel,Get up!,anger,0101300
167,13,Paul,Here you go honey!,joy,1400000
167,14,Rachel,Ahh. Thank you!,joy,0500000
167,15,Paul,Diet Coke,neutral,5000000
167,16,Rachel,What the hell was that?!,non-neutral,1000121
167,17,Ross,A lesson in the importance of unagi.,neutral,5000000
167,18,Phoebe,"Ohh,",neutral,3000020
167,19,Ross,"Perhaps. Now I'm curious, at what point during those girlish screams would you have begun to",neutral,3000011
167,20,Rachel,"All right, so we weren't",neutral,4000100
167,21,Ross,"I'm sorry I had to take such drastic measures to make my point, but Ilook, I just want you guys to be safe.",neutral,3010001
168,0,Brenda,What are you doing?,neutral,5000000
168,1,Chandler,I'm leaning. This is where I lean.,neutral,5000000
168,2,Brenda,Okay. (Goes over and fluffs up the pillows on the couch.,neutral,5000000
168,3,Chandler,Brenda a bee!,fear,1003010
168,4,Brenda,What?,surprise,2000030
168,5,Chandler,Yes! It's flown into your blouse and you'd better undo your buttons lest it sting you!,non-neutral,1101020
168,6,Brenda,I think I know what's going on here.,disgust,1000103
168,7,Chandler,You do?,neutral,3000020
168,8,Brenda,"Look, I know it must be hard that your wife is a lesbian, but it's wrong. You're married.",disgust,0000113
168,9,Chandler,I totally understand.  Can I,neutral,5000000
169,0,Director,"All right, let's do it!",joy,1400000
169,1,Director,"No, no, no. What was that?",surprise,0000041
169,2,Joey,"I know, it was the best I could get out of them.",neutral,3010001
169,3,Director,"Well, people!",non-neutral,2100020
169,4,Joey,"People, people, people.",neutral,5000000
169,5,Director,"Let's try it again, and this time let's watch everybody watch Joey.",neutral,5000000
169,6,Director,Show 'em how it's done.,neutral,3200000
169,7,Director,Count it off.,neutral,5000000
170,0,Emily,So what did he decide? Does your Uncle Nathan get an invite or not?,neutral,5000000
170,1,Ross,"Ohh, God, nobody likes him, and he's so cheap, he'd never fly to London in a million years.",disgust,0000005
170,2,Ross,"Yeah, invite him?",neutral,4000001
170,3,Ross,"Hey, did I do these neat enough?",neutral,4001000
170,4,Emily,"Yeah, they're fine.",neutral,5000000
170,5,Ross,Yeah?,non-neutral,2001020
170,6,Emily,"If anyone asks, we'll just say Ben addressed them.  Oh! So you invited Rachel then?",surprise,1000031
170,7,Ross,Sure. Why not?,neutral,5000000
170,8,Emily,Really?,surprise,0000050
170,9,Ross,Yeah?,neutral,5000000
170,10,Emily,I don't think I'd be comfortable with any of my old lovers there.,non-neutral,2001110
170,11,Ross,"Wait-wait-wait, do you, do you think, maybe we shouldn't invite her?",fear,0004010
170,12,Emily,"Oh, no-no, y'know I absolutely adore Rachel it's just that, well it might be a awkward for you.",non-neutral,2001020
170,13,Emily,But it's absolutely your decision.,neutral,5000000
170,14,Emily,More tea?,neutral,5000000
170,15,Ross,Yeah sure.,neutral,4010000
170,16,Emily,Earl Grey?,neutral,5000000
170,17,Ross,"Huh? Yeah, fine, invite whoever you want.",non-neutral,2011100
171,0,Rachel,Hi.,neutral,5000000
171,1,Joey,Hey!,joy,1400000
171,2,Phoebe,Hey! So how was the doctor?,neutral,3200000
171,3,Rachel,"Oh, everything went great.",joy,1400000
171,4,Phoebe,Good.,neutral,3200000
171,5,Ross,"Oh hey, show them the picture of your uterus.",neutral,3200000
171,6,Phoebe,Oh.,non-neutral,2000021
171,7,Joey,I don't see the baby. Where is it?,neutral,3000020
171,8,Rachel,"Oh no, I know I couldn't see it either at first, but it's right umm  Ross, I lost it again.",non-neutral,1120100
171,9,Ross,Oh. (He takes the picture and hugs her.,non-neutral,1210010
172,0,Phoebe,Excuse me?,neutral,3000020
172,1,Phoebe,Could you help me with something?,neutral,5000000
172,2,Phoebe,The patient I'm looking for has a broken leg and is in a wheelchair.,neutral,5000000
172,3,Phoebe,"And umm, he's like early to mid-thirties, very attractive.",neutral,5000000
172,4,Nurse,I think I know who you're talking about.,neutral,5000000
172,5,Phoebe,"Oh yay! Great! Okay, what room number is he in?",joy,0400010
172,6,Nurse,"I'm sorry, that information is restricted to hospital staff",neutral,5000000
172,7,Joey,"Uh, she's with me.  Dr. Drake Remoray.",neutral,5000000
172,8,Nurse,Dr. Drake who?,neutral,3000020
172,9,Joey,Remoray. It's Portuguese. We need that information; I'm a doctor.,neutral,5000000
172,10,Nurse,A doctor at this hospital?,surprise,2000030
172,11,Joey,Damnit woman we're losing precious time! Now do you want this man's blood on your head?,anger,0000500
172,12,Phoebe,Hands.,neutral,5000000
172,13,Joey,Hands!,neutral,3000200
172,14,Joey,It is absolutely essential that you tell me what room the man my assistant described is staying in.,neutral,4000100
172,15,Joey,"He's a patient of mine, I've been treating him for years!",neutral,3000110
172,16,Nurse,He's in room 816.,neutral,4000010
172,17,Joey,"816, thank you!",joy,2300000
172,18,Phoebe,Thank you.,neutral,4100000
172,19,Joey,And what is his name?,neutral,5000000
172,20,Phoebe,No!,surprise,0000230
173,0,Ross,Hi!,joy,1400000
173,1,Rachel and Bonnie,Hi!,joy,1400000
173,2,Bonnie,Rachel was just helping me out. My head got all sunburned.,neutral,3110000
173,3,Ross,Awww.,non-neutral,1120010
173,4,Bonnie,Thanks a million.,joy,0500000
173,5,Rachel,"Oh, you're welcome a million.",joy,1400000
173,6,Bonnie,"Okay, I'll see you in our room.",neutral,4100000
173,7,Ross,Yeah.,neutral,5000000
173,8,Rachel,Oh my God.,surprise,1000130
173,9,Ross,I know.,neutral,5000000
173,10,Ross,"Okay, I gotta go.",neutral,5000000
173,11,Rachel,Whoa! What?! Why?!,surprise,0011030
173,12,Ross,"Well, I-I gotta go break up with Bonnie.",sadness,2030000
173,13,Rachel,Here?! Now?!,surprise,0000050
173,14,Ross,"Well, yeah.",neutral,4010000
173,15,Ross,"I can't-I can't stay here all night, and if I go in there she's-she's gonna wanna... do stuff.",fear,1003001
173,16,Ross,What happened?,surprise,2000030
173,17,Chandler,"He's not gonna make it, he's stuck in Chicago.",sadness,1031000
173,18,Ross,"Ohh, man! Chicago, is sooo lucky!",joy,0310010
173,19,Chandler,"Stupid, useless Canadian money!",anger,0000302
174,0,Mr. Waltham,"Rachel, one of your customers seems to have left his billfold. A Joshua Bergen.",neutral,4000010
174,1,Rachel,Really?,surprise,1000040
174,2,Mr. Waltham,Will you call him?,neutral,4001000
174,3,Rachel,Yes!,joy,1400000
174,4,Rachel,I will!,joy,1400000
174,5,Rachel,Absolutely!,joy,1400000
174,6,Rachel,(She takes out his license and her license and holds them face to face with each other.,neutral,3200000
174,7,Rachel,She then proceeds to act like Dark Helmut in,neutral,3200000
175,0,Rachel,Oh my God! That is so good!,joy,0400010
175,1,Chandler,"I'm full, and yet I know if I stop eating this, I'll regret it.",neutral,3110000
175,2,Joey,Hey!,neutral,3200000
175,3,Rachel,Hey!,neutral,3200000
175,4,Joey,What do you got there?,neutral,5000000
175,5,Rachel,"Oh it's umm, it's tofu cake. Do you want some?",neutral,4100000
175,6,Chandler,What are you doing tonight?,neutral,5000000
175,7,Joey,Huh? Uh,neutral,4000010
175,8,Chandler,Dude! Dude!,surprise,1000031
175,9,Joey,"Oh!  Sorry. Uh, I've got those plans with Phoebe, why?",neutral,5000000
175,10,Chandler,"Oh really? Uh, Monica said she had a date at 9:00.",surprise,1000031
175,11,Joey,What?! Tonight?!,surprise,1000040
175,12,Chandler,That's what Monica said.,neutral,5000000
175,13,Joey,After she gave me that big speech?!,surprise,1000130
175,14,Joey,She goes and makes a date with a guy on the same night she has plans with me?,anger,0000311
175,15,Joey,I think she's trying to pull a fast one on Big Daddy!,anger,1000400
176,0,Chandler,"Okay, is this lamp in the same place?",neutral,5000000
176,1,Ross,Who cares? I repel women.,disgust,0010103
176,2,Chandler,No-no-no-no-no-no-no-no!!! You can't come in here! R-r-r-r-Ross is naked.,surprise,0000050
176,3,Monica,What?!,surprise,0000050
176,4,Jill,It's yours!,neutral,3100010
176,5,Rachel,"Yeah well, I'm-I'm a slut.",non-neutral,0020102
176,6,Jill,Me too.,neutral,4000001
176,7,Ross,Hi Jill!,joy,1400000
176,8,Jill,Hey!,joy,1400000
176,9,Ross,Hi .,neutral,4100000
176,10,Rachel,Rachel.,neutral,5000000
176,11,Ross,"Rachel! Well, you-you're not at home, you're-you're-you're right here.",surprise,1010030
176,12,Rachel,"Yeah I know, and I bet you thought it would be weird. But it's not!",non-neutral,1101020
176,13,Ross,"Okay. So well I'll umm,  I'll have her home by midnight.",neutral,4001000
177,0,Joey,That part was perfect for me! I can't believe I didn't get it!,non-neutral,0010211
177,1,Ross,"I'm sorry, man.",sadness,2030000
177,2,Ross,"Hey, y'know what you should do?",neutral,5000000
177,3,Ross,You should make something happen for yourself.,neutral,4100000
177,4,Ross,"Y'know, like-like write a play.",neutral,5000000
177,5,Ross,Write a movie!,joy,2300000
177,6,Ross,Huh?,neutral,5000000
177,7,Ross,"I mean, what about those",neutral,5000000
177,8,Joey,"Come on Ross be realistic, y'know? If I did write something, what are the chances I could get those guys to star in it?",sadness,2030000
